activity_id,activity_date,swim_context,split_index,split_type,distance,distance_unit,duration_sec,pace_sec_per_100,since_start_sec,stroke_style,stroke_count,swolf,avg_hr,max_hr,start_ts,end_ts,source_row_key,pool_length,pool_length_unit
A0247,2026-02-06 23:08:24,pool,24,rest_interval,0.000,yd,74.0,,2177.0,,,,,,2177,2251,A0247:24:REST,,
A0247,2026-02-06 23:08:24,pool,25,swim_interval,199.999,yd,184.0,92.0,2251.0,,,,135.8,143.0,2251,2435,A0247:25,,
A0247,2026-02-06 23:08:24,pool,26,rest_interval,0.000,yd,40.0,,2435.0,,,,,,2435,2475,A0247:26:REST,,
A0247,2026-02-06 23:08:24,pool,27,swim_interval,199.999,yd,185.0,92.5,2475.0,,,,138.0,143.0,2475,2660,A0247:27,,
A0247,2026-02-06 23:08:24,pool,28,rest_interval,0.000,yd,38.0,,2660.0,,,,,,2660,2698,A0247:28:REST,,
A0247,2026-02-06 23:08:24,pool,29,swim_interval,199.999,yd,184.0,92.0,2698.0,,,,143.6,150.0,2698,2882,A0247:29,,
A0247,2026-02-06 23:08:24,pool,30,rest_interval,0.000,yd,40.0,,2882.0,,,,,,2882,2922,A0247:30:REST,,
A0247,2026-02-06 23:08:24,pool,31,swim_interval,199.999,yd,188.0,94.0,2922.0,,,,144.0,152.0,2922,3110,A0247:31,,
A0247,2026-02-06 23:08:24,pool,32,rest_interval,0.000,yd,101.0,,3110.0,,,,,,3110,3211,A0247:32:REST,,
A0247,2026-02-06 23:08:24,pool,33,swim_interval,199.999,yd,199.0,99.5,3211.0,,,,129.1,134.0,3211,3410,A0247:33,,
A0247,2026-02-06 23:08:24,pool,34,rest_interval,0.000,yd,95.0,,3410.0,,,,,,3410,3505,A0247:34:REST,,
A0247,2026-02-06 23:08:24,pool,35,swim_interval,199.999,yd,183.0,91.5,3505.0,,,,135.9,143.0,3505,3688,A0247:35,,
A0247,2026-02-06 23:08:24,pool,36,rest_interval,0.000,yd,56.0,,3688.0,,,,,,3688,3744,A0247:36:REST,,
A0247,2026-02-06 23:08:24,pool,37,swim_interval,199.999,yd,183.0,91.5,3744.0,,,,148.4,156.0,3744,3927,A0247:37,,
A0247,2026-02-06 23:08:24,pool,38,rest_interval,0.000,yd,54.0,,3927.0,,,,,,3927,3981,A0247:38:REST,,
A0247,2026-02-06 23:08:24,pool,39,swim_interval,199.999,yd,183.0,91.5,3981.0,,,,144.6,152.0,3981,4164,A0247:39,,
A0247,2026-02-06 23:08:24,pool,40,rest_interval,0.000,yd,156.0,,4164.0,,,,,,4164,4320,A0247:40:REST,,
A0247,2026-02-06 23:08:24,pool,41,swim_interval,199.999,yd,220.0,110.0,4320.0,,,,119.5,126.0,4320,4540,A0247:41,,
A0247,2026-02-06 23:08:24,pool,42,rest_interval,0.000,yd,19.0,,4540.0,,,,,,4540,4559,A0247:42:REST,,
A0249,2026-02-05 23:09:30,pool,1,swim_interval,50.000,yd,46.0,92.0,0.0,,,,88.0,88.0,0,46,A0249:1,,
A0249,2026-02-05 23:09:30,pool,2,rest_interval,0.000,yd,106.0,,46.0,,,,,,46,152,A0249:2:REST,,
A0249,2026-02-05 23:09:30,pool,3,swim_interval,199.999,yd,184.0,92.0,152.0,,,,103.4,108.0,152,336,A0249:3,,
A0249,2026-02-05 23:09:30,pool,4,rest_interval,0.000,yd,56.0,,336.0,,,,,,336,392,A0249:4:REST,,
A0249,2026-02-05 23:09:30,pool,5,swim_interval,299.999,yd,291.0,97.0,392.0,,,,105.5,121.0,392,683,A0249:5,,
A0249,2026-02-05 23:09:30,pool,6,rest_interval,0.000,yd,11.0,,683.0,,,,,,683,694,A0249:6:REST,,
A0249,2026-02-05 23:09:30,pool,7,swim_interval,100.000,yd,96.0,96.0,694.0,,,,130.0,133.0,694,790,A0249:7,,
A0249,2026-02-05 23:09:30,pool,8,rest_interval,0.000,yd,23.0,,790.0,,,,,,790,813,A0249:8:REST,,
A0249,2026-02-05 23:09:30,pool,9,swim_interval,50.000,yd,49.0,98.0,813.0,,,,123.6,127.0,813,862,A0249:9,,
A0249,2026-02-05 23:09:30,pool,10,rest_interval,0.000,yd,10.0,,862.0,,,,,,862,872,A0249:10:REST,,
A0249,2026-02-05 23:09:30,pool,11,swim_interval,50.000,yd,49.0,98.0,872.0,,,,125.9,130.0,872,921,A0249:11,,
A0249,2026-02-05 23:09:30,pool,12,rest_interval,0.000,yd,11.0,,921.0,,,,,,921,932,A0249:12:REST,,
A0249,2026-02-05 23:09:30,pool,13,swim_interval,50.000,yd,42.0,84.0,932.0,,,,127.1,130.0,932,974,A0249:13,,
A0249,2026-02-05 23:09:30,pool,14,rest_interval,0.000,yd,11.0,,974.0,,,,,,974,985,A0249:14:REST,,
A0249,2026-02-05 23:09:30,pool,15,swim_interval,50.000,yd,47.0,94.0,985.0,,,,128.9,132.0,985,1032,A0249:15,,
A0249,2026-02-05 23:09:30,pool,16,rest_interval,0.000,yd,12.0,,1032.0,,,,,,1032,1044,A0249:16:REST,,
A0249,2026-02-05 23:09:30,pool,17,swim_interval,199.999,yd,189.0,94.5,1044.0,,,,118.3,126.0,1044,1233,A0249:17,,
A0249,2026-02-05 23:09:30,pool,18,rest_interval,0.000,yd,34.0,,1233.0,,,,,,1233,1267,A0249:18:REST,,
A0249,2026-02-05 23:09:30,pool,19,swim_interval,199.999,yd,184.0,92.0,1267.0,,,,131.6,133.0,1267,1451,A0249:19,,
A0249,2026-02-05 23:09:30,pool,20,rest_interval,0.000,yd,21.0,,1451.0,,,,,,1451,1472,A0249:20:REST,,
A0249,2026-02-05 23:09:30,pool,21,swim_interval,199.999,yd,193.0,96.5,1472.0,,,,134.4,142.0,1472,1665,A0249:21,,
A0249,2026-02-05 23:09:30,pool,22,rest_interval,0.000,yd,16.0,,1665.0,,,,,,1665,1681,A0249:22:REST,,
A0249,2026-02-05 23:09:30,pool,23,swim_interval,50.000,yd,43.0,86.0,1681.0,,,,135.9,138.0,1681,1724,A0249:23,,
A0249,2026-02-05 23:09:30,pool,24,rest_interval,0.000,yd,17.0,,1724.0,,,,,,1724,1741,A0249:24:REST,,
A0249,2026-02-05 23:09:30,pool,25,swim_interval,50.000,yd,40.0,80.0,1741.0,,,,134.9,137.0,1741,1781,A0249:25,,
A0249,2026-02-05 23:09:30,pool,26,rest_interval,0.000,yd,19.0,,1781.0,,,,,,1781,1800,A0249:26:REST,,
A0249,2026-02-05 23:09:30,pool,27,swim_interval,50.000,yd,40.0,80.0,1800.0,,,,133.9,136.0,1800,1840,A0249:27,,
A0249,2026-02-05 23:09:30,pool,28,rest_interval,0.000,yd,19.0,,1840.0,,,,,,1840,1859,A0249:28:REST,,
A0249,2026-02-05 23:09:30,pool,29,swim_interval,150.000,yd,159.0,106.0,1859.0,,,,131.7,136.0,1859,2018,A0249:29,,
A0249,2026-02-05 23:09:30,pool,30,rest_interval,0.000,yd,108.0,,2018.0,,,,,,2018,2126,A0249:30:REST,,
A0249,2026-02-05 23:09:30,pool,31,swim_interval,100.000,yd,87.0,87.0,2126.0,,,,130.1,139.0,2126,2213,A0249:31,,
A0249,2026-02-05 23:09:30,pool,32,rest_interval,0.000,yd,21.0,,2213.0,,,,,,2213,2234,A0249:32:REST,,
A0249,2026-02-05 23:09:30,pool,33,swim_interval,75.000,yd,68.0,90.7,2234.0,,,,136.8,141.0,2234,2302,A0249:33,,
A0249,2026-02-05 23:09:30,pool,34,rest_interval,0.000,yd,12.0,,2302.0,,,,,,2302,2314,A0249:34:REST,,
A0249,2026-02-05 23:09:30,pool,35,swim_interval,25.000,yd,41.0,164.0,2314.0,,,,137.4,139.0,2314,2355,A0249:35,,
A0249,2026-02-05 23:09:30,pool,36,swim_interval,25.000,yd,17.0,68.0,2355.0,,,,141.1,143.0,2355,2372,A0249:36,,
A0249,2026-02-05 23:09:30,pool,37,rest_interval,0.000,yd,18.0,,2372.0,,,,,,2372,2390,A0249:37:REST,,
A0249,2026-02-05 23:09:30,pool,38,swim_interval,25.000,yd,13.0,52.0,2390.0,,,,137.1,138.0,2390,2403,A0249:38,,
A0249,2026-02-05 23:09:30,pool,39,rest_interval,0.000,yd,16.0,,2403.0,,,,,,2403,2419,A0249:39:REST,,
A0249,2026-02-05 23:09:30,pool,40,swim_interval,25.000,yd,11.0,44.0,2419.0,,,,138.6,143.0,2419,2430,A0249:40,,
A0249,2026-02-05 23:09:30,pool,41,swim_interval,100.000,yd,94.0,94.0,2430.0,,,,141.8,144.0,2430,2524,A0249:41,,
A0249,2026-02-05 23:09:30,pool,42,rest_interval,0.000,yd,18.0,,2524.0,,,,,,2524,2542,A0249:42:REST,,
A0249,2026-02-05 23:09:30,pool,43,swim_interval,75.000,yd,65.0,86.7,2542.0,,,,143.3,146.0,2542,2607,A0249:43,,
A0249,2026-02-05 23:09:30,pool,44,rest_interval,0.000,yd,13.0,,2607.0,,,,,,2607,2620,A0249:44:REST,,
A0249,2026-02-05 23:09:30,pool,45,swim_interval,25.000,yd,44.0,176.0,2620.0,,,,144.5,147.0,2620,2664,A0249:45,,
A0249,2026-02-05 23:09:30,pool,46,swim_interval,25.000,yd,16.0,64.0,2664.0,,,,142.6,147.0,2664,2680,A0249:46,,
A0249,2026-02-05 23:09:30,pool,47,rest_interval,0.000,yd,18.0,,2680.0,,,,,,2680,2698,A0249:47:REST,,
A0249,2026-02-05 23:09:30,pool,48,swim_interval,25.000,yd,11.0,44.0,2698.0,,,,141.2,142.0,2698,2709,A0249:48,,
A0249,2026-02-05 23:09:30,pool,49,rest_interval,0.000,yd,18.0,,2709.0,,,,,,2709,2727,A0249:49:REST,,
A0249,2026-02-05 23:09:30,pool,50,swim_interval,25.000,yd,22.0,88.0,2727.0,,,,139.2,145.0,2727,2749,A0249:50,,
A0249,2026-02-05 23:09:30,pool,51,swim_interval,50.000,yd,78.0,156.0,2749.0,,,,132.4,135.0,2749,2827,A0249:51,,
A0249,2026-02-05 23:09:30,pool,52,swim_interval,25.000,yd,10.0,40.0,2827.0,,,,123.8,127.0,2827,2837,A0249:52,,
A0249,2026-02-05 23:09:30,pool,53,rest_interval,0.000,yd,19.0,,2837.0,,,,,,2837,2856,A0249:53:REST,,
A0249,2026-02-05 23:09:30,pool,54,swim_interval,25.000,yd,11.0,44.0,2856.0,,,,124.0,126.0,2856,2867,A0249:54,,
A0249,2026-02-05 23:09:30,pool,55,swim_interval,100.000,yd,106.0,106.0,2867.0,,,,129.6,132.0,2867,2973,A0249:55,,
A0249,2026-02-05 23:09:30,pool,56,rest_interval,0.000,yd,11.0,,2973.0,,,,,,2973,2984,A0249:56:REST,,
A0252,2026-02-03 23:07:57,pool,1,swim_interval,75.000,yd,98.0,130.7,0.0,,,,81.5,82.0,0,98,A0252:1,,
A0252,2026-02-03 23:07:57,pool,2,swim_interval,25.000,yd,184.0,736.0,98.0,,,,90.3,116.0,98,282,A0252:2,,
A0252,2026-02-03 23:07:57,pool,3,rest_interval,0.000,yd,18.0,,282.0,,,,,,282,300,A0252:3:REST,,
A0252,2026-02-03 23:07:57,pool,4,swim_interval,50.000,yd,6.0,12.0,300.0,,,,97.2,98.0,300,306,A0252:4,,
A0252,2026-02-03 23:07:57,pool,5,rest_interval,0.000,yd,36.0,,306.0,,,,,,306,342,A0252:5:REST,,
A0252,2026-02-03 23:07:57,pool,6,swim_interval,25.000,yd,11.0,44.0,342.0,,,,0.0,113.0,342,353,A0252:6,,
A0252,2026-02-03 23:07:57,pool,7,rest_interval,0.000,yd,18.0,,353.0,,,,,,353,371,A0252:7:REST,,
A0252,2026-02-03 23:07:57,pool,8,swim_interval,50.000,yd,4.0,8.0,371.0,,,,0.0,113.0,371,375,A0252:8,,
A0252,2026-02-03 23:07:57,pool,9,rest_interval,0.000,yd,46.0,,375.0,,,,,,375,421,A0252:9:REST,,
A0252,2026-02-03 23:07:57,pool,10,swim_interval,25.000,yd,7.0,28.0,421.0,,,,0.0,106.0,421,428,A0252:10,,
A0252,2026-02-03 23:07:57,pool,11,rest_interval,0.000,yd,28.0,,428.0,,,,,,428,456,A0252:11:REST,,
A0252,2026-02-03 23:07:57,pool,12,swim_interval,50.000,yd,6.0,12.0,456.0,,,,106.0,107.0,456,462,A0252:12,,
A0252,2026-02-03 23:07:57,pool,13,rest_interval,0.000,yd,43.0,,462.0,,,,,,462,505,A0252:13:REST,,
A0252,2026-02-03 23:07:57,pool,14,swim_interval,50.000,yd,29.0,58.0,505.0,,,,114.8,121.0,505,534,A0252:14,,
A0252,2026-02-03 23:07:57,pool,15,rest_interval,0.000,yd,4.0,,534.0,,,,,,534,538,A0252:15:REST,,
A0252,2026-02-03 23:07:57,pool,16,swim_interval,25.000,yd,43.0,172.0,538.0,,,,115.9,118.0,538,581,A0252:16,,
A0252,2026-02-03 23:07:57,pool,17,swim_interval,25.000,yd,5.0,20.0,581.0,,,,116.0,122.0,581,586,A0252:17,,
A0252,2026-02-03 23:07:57,pool,18,rest_interval,0.000,yd,29.0,,586.0,,,,,,586,615,A0252:18:REST,,
A0252,2026-02-03 23:07:57,pool,19,swim_interval,50.000,yd,46.0,92.0,615.0,,,,113.9,117.0,615,661,A0252:19,,
A0252,2026-02-03 23:07:57,pool,20,swim_interval,25.000,yd,7.0,28.0,661.0,,,,108.0,118.0,661,668,A0252:20,,
A0252,2026-02-03 23:07:57,pool,21,rest_interval,0.000,yd,25.0,,668.0,,,,,,668,693,A0252:21:REST,,
A0252,2026-02-03 23:07:57,pool,22,swim_interval,50.000,yd,2.0,4.0,693.0,,,,109.0,109.0,693,695,A0252:22,,
A0252,2026-02-03 23:07:57,pool,23,rest_interval,0.000,yd,42.0,,695.0,,,,,,695,737,A0252:23:REST,,
A0252,2026-02-03 23:07:57,pool,24,swim_interval,25.000,yd,31.0,124.0,737.0,,,,116.2,125.0,737,768,A0252:24,,
A0252,2026-02-03 23:07:57,pool,25,swim_interval,100.000,yd,56.0,56.0,768.0,,,,119.1,124.0,768,824,A0252:25,,
A0252,2026-02-03 23:07:57,pool,26,rest_interval,0.000,yd,26.0,,824.0,,,,,,824,850,A0252:26:REST,,
A0252,2026-02-03 23:07:57,pool,27,swim_interval,50.000,yd,39.0,78.0,850.0,,,,118.5,121.0,850,889,A0252:27,,
A0252,2026-02-03 23:07:57,pool,28,rest_interval,0.000,yd,82.0,,889.0,,,,,,889,971,A0252:28:REST,,
A0252,2026-02-03 23:07:57,pool,29,swim_interval,50.000,yd,36.0,72.0,971.0,,,,114.8,122.0,971,1007,A0252:29,,
A0252,2026-02-03 23:07:57,pool,30,rest_interval,0.000,yd,19.0,,1007.0,,,,,,1007,1026,A0252:30:REST,,
A0252,2026-02-03 23:07:57,pool,31,swim_interval,50.000,yd,34.0,68.0,1026.0,,,,122.8,126.0,1026,1060,A0252:31,,
A0252,2026-02-03 23:07:57,pool,32,rest_interval,0.000,yd,22.0,,1060.0,,,,,,1060,1082,A0252:32:REST,,
A0252,2026-02-03 23:07:57,pool,33,swim_interval,50.000,yd,36.0,72.0,1082.0,,,,122.4,124.0,1082,1118,A0252:33,,
A0252,2026-02-03 23:07:57,pool,34,rest_interval,0.000,yd,19.0,,1118.0,,,,,,1118,1137,A0252:34:REST,,
A0252,2026-02-03 23:07:57,pool,35,swim_interval,50.000,yd,36.0,72.0,1137.0,,,,126.4,129.0,1137,1173,A0252:35,,
A0252,2026-02-03 23:07:57,pool,36,rest_interval,0.000,yd,24.0,,1173.0,,,,,,1173,1197,A0252:36:REST,,
A0252,2026-02-03 23:07:57,pool,37,swim_interval,50.000,yd,39.0,78.0,1197.0,,,,125.7,129.0,1197,1236,A0252:37,,
A0252,2026-02-03 23:07:57,pool,38,rest_interval,0.000,yd,19.0,,1236.0,,,,,,1236,1255,A0252:38:REST,,
A0252,2026-02-03 23:07:57,pool,39,swim_interval,50.000,yd,36.0,72.0,1255.0,,,,125.5,130.0,1255,1291,A0252:39,,
A0252,2026-02-03 23:07:57,pool,40,rest_interval,0.000,yd,29.0,,1291.0,,,,,,1291,1320,A0252:40:REST,,
A0252,2026-02-03 23:07:57,pool,41,swim_interval,50.000,yd,31.0,62.0,1320.0,,,,127.7,131.0,1320,1351,A0252:41,,
A0252,2026-02-03 23:07:57,pool,42,rest_interval,0.000,yd,22.0,,1351.0,,,,,,1351,1373,A0252:42:REST,,
A0252,2026-02-03 23:07:57,pool,43,swim_interval,50.000,yd,34.0,68.0,1373.0,,,,128.5,133.0,1373,1407,A0252:43,,
A0252,2026-02-03 23:07:57,pool,44,rest_interval,0.000,yd,21.0,,1407.0,,,,,,1407,1428,A0252:44:REST,,
A0252,2026-02-03 23:07:57,pool,45,swim_interval,100.000,yd,99.0,99.0,1428.0,,,,125.9,129.0,1428,1527,A0252:45,,
A0252,2026-02-03 23:07:57,pool,46,rest_interval,0.000,yd,113.0,,1527.0,,,,,,1527,1640,A0252:46:REST,,
A0252,2026-02-03 23:07:57,pool,47,swim_interval,150.000,yd,128.0,85.3,1640.0,,,,124.4,133.0,1640,1768,A0252:47,,
A0252,2026-02-03 23:07:57,pool,48,rest_interval,0.000,yd,33.0,,1768.0,,,,,,1768,1801,A0252:48:REST,,
A0252,2026-02-03 23:07:57,pool,49,swim_interval,150.000,yd,131.0,87.3,1801.0,,,,134.0,139.0,1801,1932,A0252:49,,
A0252,2026-02-03 23:07:57,pool,50,rest_interval,0.000,yd,26.0,,1932.0,,,,,,1932,1958,A0252:50:REST,,
A0252,2026-02-03 23:07:57,pool,51,swim_interval,150.000,yd,134.0,89.3,1958.0,,,,134.1,142.0,1958,2092,A0252:51,,
A0252,2026-02-03 23:07:57,pool,52,rest_interval,0.000,yd,25.0,,2092.0,,,,,,2092,2117,A0252:52:REST,,
A0252,2026-02-03 23:07:57,pool,53,swim_interval,150.000,yd,133.0,88.7,2117.0,,,,142.9,149.0,2117,2250,A0252:53,,
A0252,2026-02-03 23:07:57,pool,54,rest_interval,0.000,yd,26.0,,2250.0,,,,,,2250,2276,A0252:54:REST,,
A0252,2026-02-03 23:07:57,pool,55,swim_interval,150.000,yd,136.0,90.7,2276.0,,,,140.2,146.0,2276,2412,A0252:55,,
A0252,2026-02-03 23:07:57,pool,56,rest_interval,0.000,yd,24.0,,2412.0,,,,,,2412,2436,A0252:56:REST,,
A0252,2026-02-03 23:07:57,pool,57,swim_interval,50.000,yd,34.0,68.0,2436.0,,,,138.1,142.0,2436,2470,A0252:57,,
A0252,2026-02-03 23:07:57,pool,58,rest_interval,0.000,yd,12.0,,2470.0,,,,,,2470,2482,A0252:58:REST,,
A0252,2026-02-03 23:07:57,pool,59,swim_interval,100.000,yd,85.0,85.0,2482.0,,,,142.1,145.0,2482,2567,A0252:59,,
A0252,2026-02-03 23:07:57,pool,60,rest_interval,0.000,yd,53.0,,2567.0,,,,,,2567,2620,A0252:60:REST,,
A0252,2026-02-03 23:07:57,pool,61,swim_interval,399.999,yd,403.0,100.8,2620.0,,,,128.4,137.0,2620,3023,A0252:61,,
A0252,2026-02-03 23:07:57,pool,62,rest_interval,0.000,yd,19.0,,3023.0,,,,,,3023,3042,A0252:62:REST,,
A0266,2026-01-30 23:09:51,pool,1,swim_interval,199.999,yd,213.0,106.5,0.0,,,,111.2,118.0,0,213,A0266:1,,
A0266,2026-01-30 23:09:51,pool,2,rest_interval,0.000,yd,43.0,,213.0,,,,,,213,256,A0266:2:REST,,
A0266,2026-01-30 23:09:51,pool,3,swim_interval,50.000,yd,78.0,156.0,256.0,,,,106.8,111.0,256,334,A0266:3,,
A0266,2026-01-30 23:09:51,pool,4,swim_interval,25.000,yd,11.0,44.0,334.0,,,,114.6,115.0,334,345,A0266:4,,
A0266,2026-01-30 23:09:51,pool,5,rest_interval,0.000,yd,20.0,,345.0,,,,,,345,365,A0266:5:REST,,
A0266,2026-01-30 23:09:51,pool,6,swim_interval,25.000,yd,10.0,40.0,365.0,,,,114.5,117.0,365,375,A0266:6,,
A0266,2026-01-30 23:09:51,pool,7,swim_interval,50.000,yd,78.0,156.0,375.0,,,,114.4,119.0,375,453,A0266:7,,
A0266,2026-01-30 23:09:51,pool,8,swim_interval,25.000,yd,12.0,48.0,453.0,,,,110.1,114.0,453,465,A0266:8,,
A0266,2026-01-30 23:09:51,pool,9,rest_interval,0.000,yd,17.0,,465.0,,,,,,465,482,A0266:9:REST,,
A0266,2026-01-30 23:09:51,pool,10,swim_interval,25.000,yd,146.0,584.0,482.0,,,,92.8,115.0,482,628,A0266:10,,
A0266,2026-01-30 23:09:51,pool,11,swim_interval,799.998,yd,775.0,96.9,628.0,,,,120.9,138.0,628,1403,A0266:11,,
A0266,2026-01-30 23:09:51,pool,12,swim_interval,175.000,yd,181.0,103.4,1403.0,,,,134.1,136.0,1403,1584,A0266:12,,
A0266,2026-01-30 23:09:51,pool,13,swim_interval,25.000,yd,78.0,312.0,1584.0,,,,103.8,120.0,1584,1662,A0266:13,,
A0266,2026-01-30 23:09:51,pool,14,swim_interval,199.999,yd,185.0,92.5,1662.0,,,,130.0,138.0,1662,1847,A0266:14,,
A0266,2026-01-30 23:09:51,pool,15,rest_interval,0.000,yd,26.0,,1847.0,,,,,,1847,1873,A0266:15:REST,,
A0266,2026-01-30 23:09:51,pool,16,swim_interval,199.999,yd,187.0,93.5,1873.0,,,,134.7,140.0,1873,2060,A0266:16,,
A0266,2026-01-30 23:09:51,pool,17,rest_interval,0.000,yd,32.0,,2060.0,,,,,,2060,2092,A0266:17:REST,,
A0266,2026-01-30 23:09:51,pool,18,swim_interval,199.999,yd,189.0,94.5,2092.0,,,,138.9,146.0,2092,2281,A0266:18,,
A0266,2026-01-30 23:09:51,pool,19,rest_interval,0.000,yd,33.0,,2281.0,,,,,,2281,2314,A0266:19:REST,,
A0266,2026-01-30 23:09:51,pool,20,swim_interval,199.999,yd,192.0,96.0,2314.0,,,,139.4,145.0,2314,2506,A0266:20,,
A0266,2026-01-30 23:09:51,pool,21,rest_interval,0.000,yd,34.0,,2506.0,,,,,,2506,2540,A0266:21:REST,,
A0266,2026-01-30 23:09:51,pool,22,swim_interval,199.999,yd,188.0,94.0,2540.0,,,,142.4,147.0,2540,2728,A0266:22,,
A0266,2026-01-30 23:09:51,pool,23,rest_interval,0.000,yd,96.0,,2728.0,,,,,,2728,2824,A0266:23:REST,,
A0266,2026-01-30 23:09:51,pool,24,swim_interval,974.997,yd,1017.0,104.3,2824.0,,,,123.5,126.0,2824,3841,A0266:24,,
A0266,2026-01-30 23:09:51,pool,25,swim_interval,50.000,yd,119.0,238.0,3841.0,,,,102.7,124.0,3841,3960,A0266:25,,
A0266,2026-01-30 23:09:51,pool,26,rest_interval,0.000,yd,40.0,,3960.0,,,,,,3960,4000,A0266:26:REST,,
A0266,2026-01-30 23:09:51,pool,27,swim_interval,50.000,yd,30.0,60.0,4000.0,,,,125.0,137.0,4000,4030,A0266:27,,
A0266,2026-01-30 23:09:51,pool,28,rest_interval,0.000,yd,42.0,,4030.0,,,,,,4030,4072,A0266:28:REST,,
A0266,2026-01-30 23:09:51,pool,29,swim_interval,50.000,yd,27.0,54.0,4072.0,,,,132.2,139.0,4072,4099,A0266:29,,
A0266,2026-01-30 23:09:51,pool,30,rest_interval,0.000,yd,41.0,,4099.0,,,,,,4099,4140,A0266:30:REST,,
A0266,2026-01-30 23:09:51,pool,31,swim_interval,50.000,yd,29.0,58.0,4140.0,,,,132.7,141.0,4140,4169,A0266:31,,
A0266,2026-01-30 23:09:51,pool,32,rest_interval,0.000,yd,41.0,,4169.0,,,,,,4169,4210,A0266:32:REST,,
A0266,2026-01-30 23:09:51,pool,33,swim_interval,50.000,yd,26.0,52.0,4210.0,,,,134.8,142.0,4210,4236,A0266:33,,
A0266,2026-01-30 23:09:51,pool,34,rest_interval,0.000,yd,42.0,,4236.0,,,,,,4236,4278,A0266:34:REST,,
A0266,2026-01-30 23:09:51,pool,35,swim_interval,25.000,yd,22.0,88.0,4278.0,,,,137.1,142.0,4278,4300,A0266:35,,
A0266,2026-01-30 23:09:51,pool,36,swim_interval,150.000,yd,166.0,110.7,4300.0,,,,121.7,134.0,4300,4466,A0266:36,,
A0266,2026-01-30 23:09:51,pool,37,rest_interval,0.000,yd,10.0,,4466.0,,,,,,4466,4476,A0266:37:REST,,
A0268,2026-01-29 23:07:45,pool,1,swim_interval,100.000,yd,107.0,107.0,0.0,,,,75.8,76.0,0,107,A0268:1,,
A0268,2026-01-29 23:07:45,pool,2,rest_interval,0.000,yd,140.0,,107.0,,,,,,107,247,A0268:2:REST,,
A0268,2026-01-29 23:07:45,pool,3,swim_interval,50.000,yd,47.0,94.0,247.0,,,,95.7,100.0,247,294,A0268:3,,
A0268,2026-01-29 23:07:45,pool,4,rest_interval,0.000,yd,13.0,,294.0,,,,,,294,307,A0268:4:REST,,
A0268,2026-01-29 23:07:45,pool,5,swim_interval,50.000,yd,45.0,90.0,307.0,,,,96.6,101.0,307,352,A0268:5,,
A0268,2026-01-29 23:07:45,pool,6,rest_interval,0.000,yd,35.0,,352.0,,,,,,352,387,A0268:6:REST,,
A0268,2026-01-29 23:07:45,pool,7,swim_interval,50.000,yd,45.0,90.0,387.0,,,,105.9,108.0,387,432,A0268:7,,
A0268,2026-01-29 23:07:45,pool,8,rest_interval,0.000,yd,18.0,,432.0,,,,,,432,450,A0268:8:REST,,
A0268,2026-01-29 23:07:45,pool,9,swim_interval,50.000,yd,42.0,84.0,450.0,,,,111.5,113.0,450,492,A0268:9,,
A0268,2026-01-29 23:07:45,pool,10,rest_interval,0.000,yd,19.0,,492.0,,,,,,492,511,A0268:10:REST,,
A0268,2026-01-29 23:07:45,pool,11,swim_interval,50.000,yd,40.0,80.0,511.0,,,,115.3,119.0,511,551,A0268:11,,
A0268,2026-01-29 23:07:45,pool,12,rest_interval,0.000,yd,19.0,,551.0,,,,,,551,570,A0268:12:REST,,
A0268,2026-01-29 23:07:45,pool,13,swim_interval,50.000,yd,41.0,82.0,570.0,,,,115.0,118.0,570,611,A0268:13,,
A0268,2026-01-29 23:07:45,pool,14,rest_interval,0.000,yd,8.0,,611.0,,,,,,611,619,A0268:14:REST,,
A0268,2026-01-29 23:07:45,pool,15,swim_interval,75.000,yd,75.0,100.0,619.0,,,,110.8,115.0,619,694,A0268:15,,
A0268,2026-01-29 23:07:45,pool,16,rest_interval,0.000,yd,37.0,,694.0,,,,,,694,731,A0268:16:REST,,
A0268,2026-01-29 23:07:45,pool,17,swim_interval,125.000,yd,138.0,110.4,731.0,,,,106.9,112.0,731,869,A0268:17,,
A0268,2026-01-29 23:07:45,pool,18,swim_interval,75.000,yd,68.0,90.7,869.0,,,,105.8,109.0,869,937,A0268:18,,
A0268,2026-01-29 23:07:45,pool,19,rest_interval,0.000,yd,56.0,,937.0,,,,,,937,993,A0268:19:REST,,
A0268,2026-01-29 23:07:45,pool,20,swim_interval,299.999,yd,281.0,93.7,993.0,,,,109.0,109.0,993,1274,A0268:20,,
A0268,2026-01-29 23:07:45,pool,21,rest_interval,0.000,yd,16.0,,1274.0,,,,,,1274,1290,A0268:21:REST,,
A0268,2026-01-29 23:07:45,pool,22,swim_interval,100.000,yd,90.0,90.0,1290.0,,,,120.4,122.0,1290,1380,A0268:22,,
A0268,2026-01-29 23:07:45,pool,23,rest_interval,0.000,yd,37.0,,1380.0,,,,,,1380,1417,A0268:23:REST,,
A0268,2026-01-29 23:07:45,pool,24,swim_interval,174.999,yd,188.0,107.4,1417.0,,,,121.1,122.0,1417,1605,A0268:24,,
A0268,2026-01-29 23:07:45,pool,25,swim_interval,25.000,yd,66.0,264.0,1605.0,,,,100.0,123.0,1605,1671,A0268:25,,
A0268,2026-01-29 23:07:45,pool,26,rest_interval,0.000,yd,24.0,,1671.0,,,,,,1671,1695,A0268:26:REST,,
