activity_id,start_date_local,activity_name,sport_type,split_index,split_start_sec,split_end_sec,duration_sec,distance_mi,avg_speed_mph,avg_hr,max_hr,avg_power,avg_cadence,elevation_gain_ft,elevation_loss_ft,is_partial_split
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,13,3600,3900,300.0,1.668,20.0,127.3,133.0,120.3,98.3,3.3,13.8,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,14,3900,4200,300.0,1.659,19.9,129.1,133.0,126.8,98.9,16.4,18.4,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,15,4200,4500,300.0,1.641,19.7,126.6,132.0,123.2,97.7,15.7,1.3,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,16,4500,4800,300.0,1.814,21.7,129.7,133.0,123.5,99.2,6.6,21.0,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,17,4800,5100,300.0,1.708,20.5,132.2,137.0,132.4,99.6,26.2,21.0,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,18,5100,5400,300.0,1.701,20.4,128.4,133.0,122.8,98.8,5.9,9.8,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,19,5400,5700,300.0,1.733,20.8,130.2,134.0,128.4,99.6,17.7,19.0,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,20,5700,6000,300.0,1.702,20.4,130.0,133.0,125.9,98.8,13.8,13.8,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,21,6000,6300,300.0,1.699,20.4,128.8,135.0,124.2,98.9,6.6,6.6,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,22,6300,6600,300.0,1.725,20.7,128.9,134.0,123.5,98.1,21.0,21.0,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,23,6600,6900,300.0,1.708,20.5,128.6,132.0,124.2,98.8,14.4,15.1,FALSE
A0056,2026-04-26 02:30:18,Zwift - Tempus Fugit in Watopia,VirtualRide,24,6900,7159,259.0,1.399,19.6,130.0,134.0,130.6,99.4,13.8,13.1,TRUE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,1,0,300,300.0,1.949,23.4,120.6,128.0,156.3,97.4,21.0,21.7,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,2,300,600,300.0,1.952,23.5,130.5,134.0,158.3,96.8,14.4,5.9,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,3,600,900,300.0,1.963,23.5,134.5,137.0,155.1,96.6,6.6,14.4,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,4,900,1200,300.0,1.963,23.6,137.6,139.0,157.1,97.0,21.0,21.0,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,5,1200,1500,300.0,1.972,23.7,139.6,141.0,154.1,96.3,26.2,20.3,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,6,1500,1800,300.0,1.906,22.9,138.4,144.0,139.5,99.8,8.5,11.8,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,7,1800,2100,300.0,1.684,20.2,133.7,139.0,125.0,99.0,15.1,17.7,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,8,2100,2400,300.0,1.739,20.9,132.6,135.0,121.8,97.9,17.1,13.8,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,9,2400,2700,300.0,1.715,20.6,132.3,134.0,116.3,97.6,3.9,6.6,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,10,2700,3000,300.0,1.750,21.0,133.5,139.0,120.2,97.3,20.3,21.0,FALSE
A0065,2026-04-23 02:19:31,Zwift - Pacer Group Ride with Maria,VirtualRide,11,3000,3297,297.0,1.554,19.0,132.4,135.0,117.0,96.4,15.1,17.1,TRUE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,1,0,300,300.0,1.547,18.6,110.9,118.0,127.1,97.6,46.6,3.9,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,2,300,600,300.0,1.563,18.7,111.1,117.0,119.2,97.6,34.1,12.5,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,3,600,900,300.0,1.708,20.5,110.9,119.0,112.9,98.3,5.9,9.8,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,4,900,1200,300.0,1.756,21.1,120.7,129.0,127.1,99.2,19.7,19.0,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,5,1200,1500,300.0,1.724,20.7,119.5,127.0,120.4,97.9,13.8,15.1,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,6,1500,1800,300.0,1.741,20.8,120.1,129.0,119.7,97.8,55.1,104.3,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,7,1800,2100,300.0,1.775,21.4,125.1,131.0,126.2,100.3,30.2,17.7,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,8,2100,2400,300.0,1.471,17.6,124.3,128.0,122.1,98.5,49.9,4.6,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,9,2400,2700,300.0,1.715,20.6,121.6,128.0,107.9,99.1,9.8,17.1,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,10,2700,3000,300.0,1.690,20.3,123.9,131.0,119.2,97.3,19.0,17.7,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,11,3000,3300,300.0,1.693,20.3,122.3,128.0,117.5,97.0,11.2,5.9,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,12,3300,3600,300.0,1.665,19.9,125.7,132.0,118.1,98.0,54.5,75.5,FALSE
A0071,2026-04-21 02:15:13,Zwift - Pacer Group Ride with Miguel,VirtualRide,13,3600,3653,53.0,0.249,18.1,108.9,117.0,8.0,29.0,0.7,8.5,TRUE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,1,0,300,300.0,1.637,19.5,122.5,127.0,123.4,96.5,21.7,15.1,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,2,300,600,300.0,1.739,20.9,126.5,132.0,119.2,98.2,7.9,6.6,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,3,600,900,300.0,1.718,20.6,134.3,138.0,125.5,99.6,14.4,21.0,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,4,900,1200,300.0,1.732,20.8,134.3,137.0,125.0,98.8,22.3,19.7,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,5,1200,1500,300.0,1.673,20.1,135.3,139.0,119.7,98.2,7.9,11.2,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,6,1500,1800,300.0,1.635,19.6,136.5,142.0,122.0,97.6,19.7,19.0,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,7,1800,2100,300.0,1.642,19.7,138.7,144.0,120.6,97.6,10.5,5.9,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,8,2100,2400,300.0,1.680,20.1,137.7,142.0,120.3,97.8,9.2,14.4,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,9,2400,2700,300.0,1.701,20.4,138.8,143.0,122.0,97.6,19.7,19.0,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,10,2700,3000,300.0,1.711,20.5,139.0,142.0,120.1,97.5,13.1,14.4,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,11,3000,3300,300.0,1.641,19.7,139.3,142.0,120.0,97.2,17.1,15.7,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,12,3300,3600,300.0,1.639,19.7,140.8,146.0,120.6,97.0,21.0,17.1,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,13,3600,3900,300.0,1.674,20.1,140.2,144.0,117.6,97.4,5.9,5.2,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,14,3900,4200,300.0,1.675,20.1,140.6,143.0,121.4,97.7,14.4,19.0,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,15,4200,4500,300.0,1.657,19.9,140.3,145.0,123.6,98.0,15.1,9.8,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,16,4500,4800,300.0,1.723,20.7,140.9,145.0,118.9,98.0,6.6,11.8,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,17,4800,5100,300.0,1.671,20.0,140.3,143.0,124.0,97.6,26.2,21.7,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,18,5100,5400,300.0,1.633,19.6,141.4,143.0,119.0,97.7,5.9,9.2,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,19,5400,5700,300.0,1.604,19.2,140.5,144.0,120.5,97.1,17.7,19.0,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,20,5700,6000,300.0,1.563,18.8,139.9,143.0,120.2,97.3,12.5,5.9,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,21,6000,6300,300.0,1.693,20.3,140.0,143.0,118.2,97.4,7.2,14.4,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,22,6300,6600,300.0,1.663,20.0,140.1,143.0,120.1,97.3,19.7,19.0,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,23,6600,6900,300.0,1.629,19.5,139.8,143.0,120.0,97.5,13.1,10.5,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,24,6900,7200,300.0,1.649,19.8,141.3,143.0,121.1,97.9,17.7,20.3,FALSE
A0076,2026-04-19 03:29:54,Zwift - Tempus Fugit in Watopia,VirtualRide,25,7200,7250,50.0,0.201,15.5,135.4,141.0,77.5,75.2,0.0,0.0,TRUE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,1,0,300,300.0,1.623,19.3,104.9,112.0,117.9,95.8,21.0,16.4,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,2,300,600,300.0,1.715,20.6,110.4,118.0,121.4,98.3,9.8,4.6,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,3,600,900,300.0,1.753,21.0,115.4,122.0,120.7,98.2,12.5,21.0,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,4,900,1200,300.0,1.697,20.4,113.8,118.0,120.6,97.3,23.0,19.7,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,5,1200,1500,300.0,1.677,20.1,116.2,119.0,118.5,97.6,7.2,11.2,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,6,1500,1800,300.0,1.691,20.3,119.3,128.0,122.4,97.7,19.7,19.0,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,7,1800,2100,300.0,1.644,19.7,119.0,122.0,120.7,97.3,13.8,5.9,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,8,2100,2400,300.0,1.784,21.4,120.5,124.0,118.3,97.8,5.9,14.4,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,9,2400,2700,300.0,1.776,21.3,124.3,132.0,124.3,98.4,21.7,20.3,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,10,2700,3000,300.0,1.748,21.0,127.0,131.0,123.4,98.4,14.4,15.1,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,11,3000,3300,300.0,1.724,20.7,124.8,130.0,122.9,98.2,15.1,14.4,FALSE
A0087,2026-04-16 03:09:49,Zwift - Tempus Fugit in Watopia,VirtualRide,12,3300,3576,276.0,1.432,18.9,124.3,129.0,122.5,97.6,19.7,20.3,TRUE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,1,0,300,300.0,1.807,21.8,102.9,111.0,119.0,96.4,26.9,39.4,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,2,300,600,300.0,1.443,17.3,111.3,119.0,124.1,96.9,39.4,3.3,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,3,600,900,300.0,1.664,20.0,107.6,115.0,108.7,98.0,39.4,70.2,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,4,900,1200,300.0,1.537,18.4,110.2,117.0,110.8,98.0,39.4,13.1,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,5,1200,1500,300.0,1.856,22.2,109.6,114.0,108.8,98.3,25.6,78.1,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,6,1500,1800,300.0,1.588,19.1,112.9,118.0,117.5,98.1,25.6,4.6,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,7,1800,2100,300.0,1.394,16.7,113.3,120.0,116.3,99.8,65.6,2.6,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,8,2100,2400,300.0,1.778,21.4,117.6,121.0,119.5,98.8,31.5,69.6,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,9,2400,2700,300.0,1.645,19.6,117.9,122.0,116.0,97.3,28.9,51.2,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,10,2700,3000,300.0,1.890,22.8,117.3,122.0,115.6,98.0,15.7,38.7,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,11,3000,3300,300.0,1.494,18.1,123.1,127.0,126.8,98.1,38.7,5.9,FALSE
A0093,2026-04-14 02:22:21,Zwift - Pacer Group Ride with Miguel,VirtualRide,12,3300,3305,5.0,0.001,4.3,113.0,114.0,,,0.0,0.0,TRUE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,1,0,300,300.0,1.586,18.9,109.5,117.0,124.4,96.7,21.0,14.4,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,2,300,600,300.0,1.718,20.6,113.9,122.0,120.5,98.2,6.6,6.6,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,3,600,900,300.0,1.748,20.9,119.7,125.0,126.9,99.4,15.7,21.0,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,4,900,1200,300.0,1.767,21.2,120.5,124.0,125.9,98.7,24.3,20.3,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,5,1200,1500,300.0,1.737,20.8,121.5,125.0,123.8,99.0,7.9,11.2,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,6,1500,1800,300.0,1.726,20.7,124.8,130.0,124.9,98.6,18.4,19.0,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,7,1800,2100,300.0,1.674,20.1,126.9,131.0,126.0,99.0,13.8,13.8,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,8,2100,2400,300.0,1.729,20.8,128.4,136.0,124.1,99.1,6.6,6.6,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,9,2400,2700,300.0,1.737,20.8,131.1,137.0,129.0,99.3,21.0,21.0,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,10,2700,3000,300.0,1.726,20.7,130.3,135.0,125.0,98.7,15.1,15.1,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,11,3000,3300,300.0,1.703,20.4,130.3,133.0,124.3,98.4,15.1,14.4,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,12,3300,3600,300.0,1.630,19.6,131.3,138.0,124.1,98.1,19.7,20.3,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,13,3600,3900,300.0,1.622,19.5,130.9,134.0,120.4,98.0,6.6,6.6,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,14,3900,4200,300.0,1.627,19.5,129.4,133.0,120.4,97.4,13.8,13.8,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,15,4200,4500,300.0,1.676,20.1,130.1,136.0,122.6,97.7,19.0,17.1,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,16,4500,4800,300.0,1.638,19.7,130.2,134.0,120.7,97.7,4.6,4.6,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,17,4800,5100,300.0,1.699,20.4,130.5,136.0,122.3,97.4,26.2,28.2,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,18,5100,5400,300.0,1.657,19.9,128.4,134.0,117.3,97.2,6.6,3.9,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,19,5400,5700,300.0,1.629,19.6,128.6,135.0,120.0,97.1,15.1,17.7,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,20,5700,6000,300.0,1.630,19.6,128.5,133.0,121.3,97.5,13.8,13.8,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,21,6000,6300,300.0,1.709,20.5,128.3,131.0,118.7,97.2,6.6,6.6,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,22,6300,6600,300.0,1.640,19.7,128.5,133.0,120.7,96.8,21.0,21.0,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,23,6600,6900,300.0,1.636,19.6,129.7,133.0,120.6,97.5,15.1,15.1,FALSE
A0099,2026-04-12 03:41:16,Zwift - Tempus Fugit in Watopia,VirtualRide,24,6900,7183,283.0,1.545,19.8,129.2,136.0,122.5,97.2,13.8,13.8,TRUE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,1,0,300,300.0,1.625,19.5,110.8,116.0,127.5,97.0,51.8,26.2,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,2,300,600,300.0,1.796,21.6,112.2,119.0,116.5,97.8,26.9,56.4,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,3,600,900,300.0,1.556,18.7,118.0,123.0,118.4,100.2,38.7,13.1,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,4,900,1200,300.0,1.774,21.3,117.7,127.0,119.9,98.8,36.1,51.8,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,5,1200,1500,300.0,1.598,19.2,126.1,131.0,121.9,99.4,32.8,14.4,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,6,1500,1800,300.0,1.776,21.3,125.4,130.0,123.9,100.0,41.3,55.1,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,7,1800,2100,300.0,1.605,19.3,125.9,133.0,113.8,98.9,28.2,17.1,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,8,2100,2400,300.0,1.718,20.6,123.8,129.0,112.7,100.5,46.6,49.2,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,9,2400,2700,300.0,1.611,19.3,127.3,132.0,116.9,99.4,18.4,19.0,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,10,2700,3000,300.0,1.623,19.5,124.6,130.0,104.4,99.5,49.9,45.3,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,11,3000,3300,300.0,1.680,20.1,133.2,137.0,127.6,100.4,14.4,24.9,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,12,3300,3600,300.0,1.613,19.4,128.9,133.0,110.5,101.5,51.2,42.0,FALSE
A0107,2026-04-09 02:54:12,Zwift - Pacer Group Ride with Miguel,VirtualRide,13,3600,3644,44.0,0.177,15.5,125.4,129.0,100.8,83.7,2.0,1.3,TRUE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,1,0,300,300.0,1.716,20.6,110.1,122.0,117.7,96.1,93.8,105.0,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,2,300,600,300.0,1.985,23.8,114.7,122.0,120.5,98.6,16.4,77.4,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,3,600,900,300.0,1.506,18.1,117.9,124.0,117.0,98.9,27.6,5.9,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,4,900,1200,300.0,1.534,18.4,124.3,131.0,125.7,98.9,67.6,34.8,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,5,1200,1500,300.0,1.752,21.0,121.5,133.0,119.2,99.3,90.6,122.7,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,6,1500,1800,300.0,1.873,22.5,125.4,130.0,122.4,98.9,15.1,37.4,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,7,1800,2100,300.0,1.470,17.7,125.6,134.0,122.2,98.2,40.0,5.9,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,8,2100,2400,300.0,1.480,17.7,137.3,143.0,142.8,100.3,57.7,39.4,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,9,2400,2700,300.0,1.820,21.8,137.4,145.0,130.3,99.4,88.6,118.1,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,10,2700,3000,300.0,1.887,22.7,135.6,142.0,129.3,99.7,14.4,38.1,FALSE
A0114,2026-04-07 01:49:29,Zwift - Pacer Group Ride with Miguel,VirtualRide,11,3000,3233,233.0,1.069,16.7,133.3,136.0,121.0,96.7,35.4,5.2,TRUE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,1,0,300,300.0,1.321,16.5,107.5,135.0,145.7,82.2,133.2,346.5,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,2,300,600,300.0,1.275,15.8,118.8,135.0,137.3,96.4,53.8,100.4,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,3,600,900,300.0,0.856,10.3,131.8,138.0,147.1,97.3,145.7,27.6,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,4,900,1200,300.0,0.868,10.4,136.9,146.0,152.1,104.9,120.7,0.0,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,5,1200,1500,300.0,0.937,11.2,141.4,147.0,144.9,104.0,101.0,0.7,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,6,1500,1800,300.0,1.803,21.5,142.7,148.0,151.6,103.2,48.6,297.2,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,7,1800,2100,300.0,1.636,19.8,137.5,143.0,127.0,97.4,30.2,82.7,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,8,2100,2400,300.0,1.348,16.1,139.5,145.0,138.2,97.3,103.7,114.8,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,9,2400,2700,300.0,1.490,17.9,138.3,147.0,136.4,94.1,63.6,89.2,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,10,2700,3000,300.0,1.481,17.8,133.2,136.0,122.1,89.2,28.9,55.8,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,11,3000,3300,300.0,1.536,18.4,134.9,142.0,135.7,95.4,43.3,53.1,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,12,3300,3600,300.0,1.643,19.7,141.7,145.0,143.5,96.8,52.5,59.1,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,13,3600,3900,300.0,1.061,13.1,129.6,143.0,110.8,76.1,63.0,64.3,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,14,3900,4200,300.0,1.310,15.7,138.0,144.0,137.8,94.3,102.4,130.6,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,15,4200,4500,300.0,1.334,16.0,139.5,145.0,136.4,97.4,39.4,19.0,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,16,4500,4800,300.0,1.322,15.9,138.7,143.0,135.4,93.0,51.8,21.7,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,17,4800,5100,300.0,1.163,14.1,133.2,142.0,121.3,84.9,56.4,21.7,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,18,5100,5400,300.0,1.214,14.6,135.2,143.0,125.3,89.6,93.8,57.1,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,19,5400,5700,300.0,1.107,13.3,133.2,144.0,117.3,82.0,78.7,99.7,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,20,5700,6000,300.0,1.314,15.7,133.9,141.0,129.5,93.4,68.9,21.0,FALSE
A0118,2026-04-05 03:42:50,Morning Ride,Ride,21,6000,6300,300.0,0.849,10.2,142.1,149.0,141.4,93.9,145.0,0.0,FALSE
